corrupted,correct
CC(=O)O[C@]1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)[C@@]3(F)C(O)CC21CC,CC(=O)O[C@]1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)[C@@]3(F)C(O)CC21C
CC(=O)O[C@]1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)[C@@]3(F)C(O)CC21,CC(=O)O[C@]1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)[C@@]3(F)C(O)CC21C
CC(=O)O[C@]1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)[C@@]3(F)C(O)CC21,CC(=O)O[C@]1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)[C@@]3(F)C(O)CC21C
C=C(C)CC1(O)CC)C2C3CCC4=CC(=O)CCC4C3CCC21C,C=C(C)CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
C=C(C)CC1(O)CCC2C3CC4=CC(=O)CCC4C3CCC21C,C=C(C)CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
C=C()CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,C=C(C)CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
C=C(C)C(=O)OCCC[Si](OCC)(OC)OC,C=C(C)C(=O)OCCC[Si](OC)(OC)OC
C=C(C)C(CO)O=CC[Si](OC)(OC)OC,C=C(C)C(=O)OCCC[Si](OC)(OC)OC
C=C(C)C(=O)OCCC[Si](OC)(OC)O,C=C(C)C(=O)OCCC[Si](OC)(OC)OC
CCc1c(-c2ccccc2)[nH]n(C2CCN(C)CC2)c1=,CCc1c(-c2ccccc2)[nH]n(C2CCN(C)CC2)c1=O
CCc1c(-c2ccccc2)[nH]n(C2CCN(C)CCC2)c1=O,CCc1c(-c2ccccc2)[nH]n(C2CCN(C)CC2)c1=O
NCCc1c(-c2ccccBr2)[nH]n(2CCN(C)CC2)c1=O,CCc1c(-c2ccccc2)[nH]n(C2CCN(C)CC2)c1=O
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)Cl)CCN(CC(=O)O)CC(=O)O.[Ca+2],O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CCN(CC(=O)O)CC(=O)O.[Ca+2]
O=C([O-])CN(CC(CC(=O)[O-])CC(=O)Cl)CCN(CC(=O)O)CC(=O)O.[Ca+2],O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CCN(CC(=O)O)CC(=O)O.[Ca+2]
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CCN(CC(=O)O)CC(=O)O.,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CCN(CC(=O)O)CC(=O)O.[Ca+2]
Cc1ccc2c(ccc3ccccc)c1,Cc1ccc2c(ccc3ccccc32)c1
Cc1ccc2cccc3cccOc32)c1,Cc1ccc2c(ccc3ccccc32)c1
Cc3ccc2c(ccc1cccc32)c1,Cc1ccc2c(ccc3ccccc32)c1
O=C([O-])c1ccc(Br)cc1.,O=C([O-])c1ccc(Br)cc1.[Na+]
O=C([O-])1c1ccc(Br)cc1.[Na+],O=C([O-])c1ccc(Br)cc1.[Na+]
O=C(Br[O-])c1ccc(Br)cc1.[Na+],O=C([O-])c1ccc(Br)cc1.[Na+]
O=CC[O-])c1cccccS1I.[Na+],O=C([O-])c1ccccc1I.[Na+]
O=C([O-])c1ccccc1I.,O=C([O-])c1ccccc1I.[Na+]
O=C([O-])c1ccccc1I.,O=C([O-])c1ccccc1I.[Na+]
O=C([O-])c1ccPcc(I)c1.[Na+],O=C([O-])c1cccc(I)c1.[Na+]
O=C([O-])c1cccc(I)c1.,O=C([O-])c1cccc(I)c1.[Na+]
O=C([O-])c1cClccc(I)c1.[Na+],O=C([O-])c1cccc(I)c1.[Na+]
CcCc1nc(C)Cc(OC(=O)N(C)C)n1,CCCc1nc(C)cc(OC(=O)N(C)C)n1
CCCc1Cc(C)cc(OC(O=)N(C)C)n1,CCCc1nc(C)cc(OC(=O)N(C)C)n1
CCCc1nc(C)cc(OC(=O)N(C)C)n,CCCc1nc(C)cc(OC(=O)N(C)C)n1
C[C@@H]1CC[C@H](C)21,C[C@@H]1CC[C@H](C)C1
C[C@@H]1CC[C@H](C)C,C[C@@H]1CC[C@H](C)C1
C[C@@H]1CC1[C@H](C)C1,C[C@@H]1CC[C@H](C)C1
Cc1nc2ccccc2c(=O)n1-c1ccccc1C(=O)[O-].,Cc1nc2ccccc2c(=O)n1-c1ccccc1C(=O)[O-].[Na+]
Cc1nc2ccccc2c(=O)n1-c1ccccc1C(=O)[O-].,Cc1nc2ccccc2c(=O)n1-c1ccccc1C(=O)[O-].[Na+]
CNc1nc2ccccc2c(=O)n1-c1ccccc1C(=O)[O-].[Na+],Cc1nc2ccccc2c(=O)n1-c1ccccc1C(=O)[O-].[Na+]
Cc1nc2ccccc2c(=O)n1-c1ccccc1C(=O),Cc1nc2ccccc2c(=O)n1-c1ccccc1C(=O)O
Cc1nc2ccccc2c(=O)n1-c1ccccc1C(=O),Cc1nc2ccccc2c(=O)n1-c1ccccc1C(=O)O
Cc1nc2ccccc2c(=O)n1-Cl1ccccc1C(=O)O,Cc1nc2ccccc2c(=O)n1-c1ccccc1C(=O)O
CCCCCCCCCCCCCCCCCc1nc(N)nc(N)n,CCCCCCCCCCCCCCCCCc1nc(N)nc(N)n1
CCCCCCCCCCCCCCCCCc1nc(N)nc(N)n11,CCCCCCCCCCCCCCCCCc1nc(N)nc(N)n1
CCCCCCCCCCCCCCCCc1nc(N)nc(N)n1,CCCCCCCCCCCCCCCCCc1nc(N)nc(N)n1
2[As]=SS,C[As]=S
C[As]=,C[As]=S
[As]=Br2,C[As]=S
CCCCOCC(=O)Nc1ccc(Cl)c(Cl)c1,CCCCCC(=O)Nc1ccc(Cl)c(Cl)c1
CCCCCC(=O)Nc1ccc(Cl)c(Cl)c,CCCCCC(=O)Nc1ccc(Cl)c(Cl)c1
CCCCCC(=O)Nc1ccc(Cl)c(Cl)c,CCCCCC(=O)Nc1ccc(Cl)c(Cl)c1
O=[N+]([O-])NCCCC=CN[N+](=O)[O-],O=[N+]([O-])NCCCCCCN[N+](=O)[O-]
O=[N+]([O-])NCCCCCN[N+](=O)[O-],O=[N+]([O-])NCCCCCCN[N+](=O)[O-]
O=[N+]([O-])NCCCCCCN[N+](=O)2[O-],O=[N+]([O-])NCCCCCCN[N+](=O)[O-]
O=C1N([N+](=O)[O-])CCN1[N+](=O),O=C1N([N+](=O)[O-])CCN1[N+](=O)[O-]
O=C1N([N+](=O)[O-])CCN1[N+](=O),O=C1N([N+](=O)[O-])CCN1[N+](=O)[O-]
O=C1N([N+](=O)[O-])CCN1[N+](=O),O=C1N([N+](=O)[O-])CCN1[N+](=O)[O-]
COC(=O)C1(O)c2ccccc2P-c2ccc(Cl)cc,COC(=O)C1(O)c2ccccc2-c2ccc(Cl)cc21
COC(=O)C1(O)c2ccccc2-c2ccc(Cl)cc,COC(=O)C1(O)c2ccccc2-c2ccc(Cl)cc21
HOC(=O)C1(O)c2ccccc2-c2ccc(Cl)c21,COC(=O)C1(O)c2ccccc2-c2ccc(Cl)cc21
C=CCC1(CC(C)O)C2(=O)NC(=O)NO1=O,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O
C=CCC1(CC(C)O)C(=O)NC(=O)NC1=,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O
C=CCC1(C(C)O)C(=O)NC(=CO)NC1=O,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O
C[N+](C)(C)C.[O-][Cl+3]([O-])([O-]),C[N+](C)(C)C.[O-][Cl+3]([O-])([O-])[O-]
C[N+](C)(C)C.[Cl+3]([O-])()[O-])[O-],C[N+](C)(C)C.[O-][Cl+3]([O-])([O-])[O-]
C[N+](C)(C)C.[O-][Cl+3]([O-])([O-]),C[N+](C)(C)C.[O-][Cl+3]([O-])([O-])[O-]
C[GeH]([CH2][CH2]C)[CH2]C.C[CH2][GeH]([CH2]C)[CH2]C.O,C[CH2][GeH]([CH2]C)[CH2]C.C[CH2][GeH]([CH2]C)[CH2]C.O
C[CH2][GeH]([CH2]C)[CH2]CC[CH2][GeH]([CH2]C)[CH2]C.O,C[CH2][GeH]([CH2]C)[CH2]C.C[CH2][GeH]([CH2]C)[CH2]C.O
C[CH2][GeH]([CH2]C)[CH2]C.C[CH2][GeH]([CH2]C)[CH2]C.,C[CH2][GeH]([CH2]C)[CH2]C.C[CH2][GeH]([CH2]C)[CH2]C.O
C[CH2](([CH2]C)[CH2]C,C[CH2][GeH]([CH2]C)[CH2]C
C[CH2][GeH]([CH2]C)[CH2]O,C[CH2][GeH]([CH2]C)[CH2]C
C[CH2][GeH]([CH2]C)[CH2],C[CH2][GeH]([CH2]C)[CH2]C
O=S(=O)([O-])c1cc(O)c(N=Nc2c(O)ccc)3ccccc23)c2ccccc12.[Na+],O=S(=O)([O-])c1cc(O)c(N=Nc2c(O)ccc3ccccc23)c2ccccc12.[Na+]
O=S(=O)([O-])c1cc(O)c(N=Nc2c(O)ccc3ccccc23)c2ccccc12.,O=S(=O)([O-])c1cc(O)c(N=Nc2c(O)ccc3ccccc23)c2ccccc12.[Na+]
O=S(=O)([O-])c1cc(O)c(N=Nc2c(O)ccc3ccccc23)c2ccccc12.=,O=S(=O)([O-])c1cc(O)c(N=Nc2c(O)ccc3ccccc23)c2ccccc12.[Na+]
P=S(=O)(O)c1cc(O)c(N=Nc2c(O)ccc3ccccc23)c2ccccc12,O=S(=O)(O)c1cc(O)c(N=Nc2c(O)ccc3ccccc23)c2ccccc12
O=S(=O)(O)c1cC(O)c(N=Nc2c(O)ccc3ccccc23)c2ccccc12,O=S(=O)(O)c1cc(O)c(N=Nc2c(O)ccc3ccccc23)c2ccccc12
O=S(=O)(O)N1cc(O)c(N=cc2c(O)ccc3ccccc23)c2ccccc12,O=S(=O)(O)c1cc(O)c(N=Nc2c(O)ccc3ccccc23)c2ccccc12
COc1c=Cl)c(Cl)c(Cl)c(OC)c1OC,COc1c(Cl)c(Cl)c(Cl)c(OC)c1OC
COc1c((ClcCl)c(Cl)c(OC)c1OC,COc1c(Cl)c(Cl)c(Cl)c(OC)c1OC
COc1c(Cl)c(2)c(Cl)c(OC)c1OC,COc1c(Cl)c(Cl)c(Cl)c(OC)c1OC
COc1c(O)c(Cl)cCl)c(ClNc1Cl,COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl
CO(cc1BrO)c(Cl)(Cl)c(Cl)c1Cl,COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl
COc1c(O)c(Cl)c(Clc(Cl)c1N,COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl
COc1c(O)c(OC)c(C)Clc(Cl)c1Cl,COc1c(O)c(OC)c(Cl)c(Cl)c1Cl
COc1c(O)c(OC)c(Cl)c(Cl)c1,COc1c(O)c(OC)c(Cl)c(Cl)c1Cl
COcc(O)c(OC)S(Cl)c(Cl)c1Cl,COc1c(O)c(OC)c(Cl)c(Cl)c1Cl
COP=S)(OC)SCC(=O)N(C)C=O,COP(=S)(OC)SCC(=O)N(C)C=O
COP(=S)(OC)SCC(=O)N)C(C=O,COP(=S)(OC)SCC(=O)N(C)C=O
COP(=S)(O2)S(CC(=O)N(C)CO,COP(=S)(OC)SCC(=O)N(C)C=O
Cc1Pc2ccccc2cc2c1c(F)cc1ccccc12,Cc1c2ccccc2cc2c1c(F)cc1ccccc12
Cc1c2ccccc2cc2c1c(F)cc1ccccc,Cc1c2ccccc2cc2c1c(F)cc1ccccc12
Cc1c2ccccc2cc2c=c(F)cc1ccccc12,Cc1c2ccccc2cc2c1c(F)cc1ccccc12
Cc1c2ccccc2cc2c1ccc1ccccc,Cc1c2ccccc2cc2c1ccc1ccccc12
Cc1c21cccc2cc2c1ccccccccNc12,Cc1c2ccccc2cc2c1ccc1ccccc12
Cc1c2ccccc2cc2c1ccc1ccccc,Cc1c2ccccc2cc2c1ccc1ccccc12
Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1,Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1Cl
Clc1c(Cl)c(Cl)c(-cc2cccc2)c(Cl)c1Cl,Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1Cl
Clc1c(Cl)c(Cl)c(-c2ccccc2Pc(Cl)c1Cl,Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1Cl
CCCCOCCOC(ClO)COc1cc(Cl1c(Cl)cc)Cl,CCCCOCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl
C)CCOCCOC(=O)COc1ccClCc(Cl)cc1Cl,CCCCOCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl
CCCCOCCOC(=N)COc1cc(Cl)c(Cl)cc1Cl,CCCCOCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl
Nc1c(Cl)c(Cl)nc(C(=O)[O-])c1Cl.,Nc1c(Cl)c(Cl)nc(C(=O)[O-])c1Cl.[K+]
N1cPCl)c(Cl)nc(C(=O)[O-])c1Cl.[K+],Nc1c(Cl)c(Cl)nc(C(=O)[O-])c1Cl.[K+]
Nc1c(Cl)c(Cl)nc(C(=O)[O-])Clc1.[K+],Nc1c(Cl)c(Cl)nc(C(=O)[O-])c1Cl.[K+]
C=C(C)C(=O)OCCCCCCCCCCCCC,C=C(C)C(=O)OCCCCCCCCCCCCCC
C=C(C)C(=O)OCCCCCCCCCCCCC,C=C(C)C(=O)OCCCCCCCCCCCCCC
C=C(C)C(=OHOCCCCCCCCCCCCCC,C=C(C)C(=O)OCCCCCCCCCCCCCC
CCCCC(CCcCOc1ccc(C(=O)c2)cccc2)c(O)c1,CCCCC(CC)COc1ccc(C(=O)c2ccccc2)c(O)c1
CCCCC(CC)Oc1ccc(C(=O)c2ccccc2)c(O)c1,CCCCC(CC)COc1ccc(C(=O)c2ccccc2)c(O)c1
CCCCC(CC)COc1ccc(C(=O)c2ccccc2)c(O)c,CCCCC(CC)COc1ccc(C(=O)c2ccccc2)c(O)c1
NCC1CC(CN)CC1,NCC1CCC(CN)CC1
NCC1CCC(CN)CC,NCC1CCC(CN)CC1
1C1CCC(CN)CC1,NCC1CCC(CN)CC1
CC(=O)CCc1ccccc,CC(=O)CCc1ccccc1
CC(=)OCCc1ccccc1,CC(=O)CCc1ccccc1
CC(=OCCc1ccccc1,CC(=O)CCc1ccccc1
C1CCC(SSC2CCC(CC2)CC1,C1CCC(SSC2CCCCC2)CC1
C1CCC(CSSC2CCCCC2BrCC1,C1CCC(SSC2CCCCC2)CC1
C1CC(SSC2CCCCC2)CC1,C1CCC(SSC2CCCCC2)CC1
ClCC1C(CCl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2Cl)Cl,ClCC1C(CCl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
ClCC1C(CCl)C2(Cl)C(NCl)=C)Cl)C1(Cl)C2(Cl)Cl,ClCC1C(CCl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
ClCC1C(CCl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl),ClCC1C(CCl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
FS(F)(F)(F)(F),FS(F)(F)(F)(F)F
FS(F)(F)(FO)(F)F,FS(F)(F)(F)(F)F
FS(F)(F)(F)(F),FS(F)(F)(F)(F)F
NC([NH3+])=NCc1ccccc1.O=S(=O)([O-]),NC([NH3+])=NCc1ccccc1.O=S(=O)([O-])O
NC([NH3+])=NCc1ccccc1.ONS(=O)([O-])BrO,NC([NH3+])=NCc1ccccc1.O=S(=O)([O-])O
NC([NH3+])=NCc1ccccc1.O=S=O()([O-])O,NC([NH3+])=NCc1ccccc1.O=S(=O)([O-])O
CC[N+](CC)(CC)CCOcOcc(C=Cc2ccccc2)cc1.[I-],CC[N+](CC)(CC)CCOc1ccc(C=Cc2ccccc2)cc1.[I-]
C[N+](CC)(CC)CCOc1cc1c(C=Cc2ccccc2)cc1.[I-],CC[N+](CC)(CC)CCOc1ccc(C=Cc2ccccc2)cc1.[I-]
CC[N+](CC)(CC)CCOc1ccc(C=Cc2ccccc2)cc1.,CC[N+](CC)(CC)CCOc1ccc(C=Cc2ccccc2)cc1.[I-]
CC[N+](CC)(CC)CCOc1cc(C=Cc2c2ccc2)cc1,CC[N+](CC)(CC)CCOc1ccc(C=Cc2ccccc2)cc1
C[N+]C(CCBr(CC)CCOc1ccc(C=Cc2ccccc2)cc1,CC[N+](CC)(CC)CCOc1ccc(C=Cc2ccccc2)cc1
CSC[N+](CC)(CC)CCOc1ccc(C=Cc2ccccc2)cc1,CC[N+](CC)(CC)CCOc1ccc(C=Cc2ccccc2)cc1
c1ccc(C2OCC3(CO2)C))C3Scc1,c1ccc(C2OCC3(CO2)CSC3)cc1
c1ccc(C2OCC3(CO2C)C1C3)cc1,c1ccc(C2OCC3(CO2)CSC3)cc1
c1ccc(C2OCC3(CO2)CSC3)cc,c1ccc(C2OCC3(CO2)CSC3)cc1
CC(C)CC(C)CCC(=OO),CCC(C)CC(C)CCC(=O)O
CCC(C)CC(C)CCC(=O),CCC(C)CC(C)CCC(=O)O
CCC(C)NC(C)CCC(==O)O,CCC(C)CC(C)CCC(=O)O
CC(=O)c1c2oC(O)cc(C)c-2ccc1=O,CC(=O)c1c2oc(O)cc(C)c-2ccc1=O
CC(=O)c1c2oc(O)cc(C)c-2ccc1=,CC(=O)c1c2oc(O)cc(C)c-2ccc1=O
CC(=O)c1c2oc(O)cc(C)c-2ccc1=,CC(=O)c1c2oc(O)cc(C)c-2ccc1=O
O=C=NC1CCC(N=C=O)CC,O=C=NC1CCC(N=C=O)CC1
O=C=NC1CCC(N=C=O)CC,O=C=NC1CCC(N=C=O)CC1
O=C=NP1CCC(N=C=O)CC1,O=C=NC1CCC(N=C=O)CC1
CCN(CC)CCc1c[nH]c2cc(F)ccc12.,CCN(CC)CCc1c[nH]c2cc(F)ccc12.Cl
CClCN(CC)CCc1c[nH]c2Hc(F)ccc12.Cl,CCN(CC)CCc1c[nH]c2cc(F)ccc12.Cl
CCN(CC)CCc1c[nH]c2cc(F)ccc12.,CCN(CC)CCc1c[nH]c2cc(F)ccc12.Cl
CCN(CC)2Cc1c[nH]c2cc(F)ccc12,CCN(CC)CCc1c[nH]c2cc(F)ccc12
CCN(CCO)CCc1c[nH]c2cc(F)ccc12,CCN(CC)CCc1c[nH]c2cc(F)ccc12
CCN(CC)CCc1c[nH]c2ccF)ccc12,CCN(CC)CCc1c[nH]c2cc(F)ccc12
Clc1nc2nc(Cl)[nH]c=(Cl)c-2n1,Clc1nc2nc(Cl)[nH]c(Cl)c-2n1
Clc1nc2nc(Cl)[nH]c(Cl)c-2n,Clc1nc2nc(Cl)[nH]c(Cl)c-2n1
Clc1nc2nc(Cl)[nH]cC(Cl)c-2n1,Clc1nc2nc(Cl)[nH]c(Cl)c-2n1
O=C(Nc1ccccc1)C(Cl)(Cl),O=C(Nc1ccccc1)C(Cl)(Cl)Cl
O=C(Nc1ccccc1)C(Cl)(Cl),O=C(Nc1ccccc1)C(Cl)(Cl)Cl
O=C(Nc1ccccc1)C(Cl)(Cl),O=C(Nc1ccccc1)C(Cl)(Cl)Cl
O=C(CCl)Nc1ccc(Br)c1,O=C(CCl)Nc1ccc(Br)cc1
O=C(CCl)Nc1ccc(Br()cc1,O=C(CCl)Nc1ccc(Br)cc1
O=C(CCl)Nc1ccc(Br)cc,O=C(CCl)Nc1ccc(Br)cc1
OCc1c2ccccc2c(CO)c2c1ccc1ccccc,OCc1c2ccccc2c(CO)c2c1ccc1ccccc12
OC21c2ccccc2c(CO)c2c1ccc1ccccc12,OCc1c2ccccc2c(CO)c2c1ccc1ccccc12
OCc1c2ccccc2c(CPO)c2c1ccc1ccccc12,OCc1c2ccccc2c(CO)c2c1ccc1ccccc12
C((C#N)CO,CC(C#N)CO
CC(C#N)C,CC(C#N)CO
CCC(#N))CO,CC(C#N)CO
ClCC=C(Cl),ClCC=C(Cl)Cl
ClC(=C(Cl)Cl,ClCC=C(Cl)Cl
ClCC=C(Cl),ClCC=C(Cl)Cl
CCCPOCOCCCC,CCCCOCOCCCC
CCCCOCOCCC,CCCCOCOCCCC
CCBrCCOCOCCCC,CCCCOCOCCCC
CCBr(COCOC(C)CC,CCC(C)OCOC(C)CC
CCC(C)OCOC(C)C,CCC(C)OCOC(C)CC
CCC(C)OCOC(C)C,CCC(C)OCOC(C)CC
CCC1OCCO,CCC1OCCO1
CO12CCO1,CCC1OCCO1
CCCOCCO1,CCC1OCCO1
CC(O)[NH+](C(C)O)C(C)O.O=C(C[O-])Oc1ccc(Cl)cc1,CC(O)[NH+](C(C)O)C(C)O.O=C(C[O-])Oc1ccc(Cl)cc1Cl
CC(O)[NH+](C(C)O)C(C)O.O=C(C[O-]))c1ccc(ClOcc1Cl,CC(O)[NH+](C(C)O)C(C)O.O=C(C[O-])Oc1ccc(Cl)cc1Cl
CC2O)[NH+](C(C)OBr)C(C)O.O=CC[O-])Oc1ccc(Cl)cc1Cl,CC(O)[NH+](C(C)O)C(C)O.O=C(C[O-])Oc1ccc(Cl)cc1Cl
CC(O)N(C(C)O)C(C),CC(O)N(C(C)O)C(C)O
CC(O)N(C(C)O)C(C),CC(O)N(C(C)O)C(C)O
CC(O)N(C(C)O)C)C)O,CC(O)N(C(C)O)C(C)O
O=C(CO)1c1ccc(Cl)ccOCl,O=C(CO)Oc1ccc(Cl)cc1Cl
O=1C(CO)Oc1ccc(Cl)cc1Cl,O=C(CO)Oc1ccc(Cl)cc1Cl
O=C(C)Oc1ccc(Cl)Brc1Cl,O=C(CO)Oc1ccc(Cl)cc1Cl
c1ccc(N=Nc2ccncc2)cc,c1ccc(N=Nc2ccncc2)cc1
c1ccc(N=Nc2ccncc2)cc,c1ccc(N=Nc2ccncc2)cc1
c1cc(N=Nc2cccnc2)cc1,c1ccc(N=Nc2ccncc2)cc1
CCCCCCCCCCCCCCN,CCCCCCCCCCCCCCCN
CNCCCCCCCCCCCCCCN,CCCCCCCCCCCCCCCN
CCCCCCCPCCCCCCCN,CCCCCCCCCCCCCCCN
C=C1C(=O)O[C@@H]2[C@H]1C[C@H](C)[C@@]1(O)CCC(=O)[C@@]21C,C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@@]1(O)CCC(=O)[C@@]21C
C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@@]1(O))CCC(=O)[C@@]21C,C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@@]1(O)CCC(=O)[C@@]21C
C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@@]1(O)CCC(==O)[C@@]21C,C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@@]1(O)CCC(=O)[C@@]21C
CCCCCCCCCCCCCCCCC[N+](C)(C)Br[O-],CCCCCCCCCCCCCCCCCC[N+](C)(C)[O-]
CCCCCCCCCCCCCCC(C)C[N+]CC)(C)[O-],CCCCCCCCCCCCCCCCCC[N+](C)(C)[O-]
CCCCCCCCCCCCCCCCCC[N+](C)(C),CCCCCCCCCCCCCCCCCC[N+](C)(C)[O-]
CCN(CC)CCO(=O)Cc1ccccc1,CCN(CC)CCOC(=O)Cc1ccccc1
CCN(CC)CCOC(=O)Cc1ccccc,CCN(CC)CCOC(=O)Cc1ccccc1
CCN(CC)CCOC(=O)Cc1=cccc1,CCN(CC)CCOC(=O)Cc1ccccc1
CCN(CC)CcOC(HO)c1ccccSC1,CCN(CC)CCOC(=O)c1ccccc1
CCN(CC)CCOC(=O)c1ccccc,CCN(CC)CCOC(=O)c1ccccc1
CCN(CC)CCClOC(=O)c1ccccc1,CCN(CC)CCOC(=O)c1ccccc1
Clc1ccc((c2nc(Cl)nc(Nc3ccc(Clcc3)n2)cc1,Clc1ccc(Nc2nc(Cl)nc(Nc3ccc(Cl)cc3)n2)cc1
Clc1ccc(Nc2nc(Cl)nc(Nc3ccc(Cl)cc3)n2)cc,Clc1ccc(Nc2nc(Cl)nc(Nc3ccc(Cl)cc3)n2)cc1
Clc1ccc(Nc2nc(Cl)nc(Nc3ccc(Cl)cc3)n2)cc,Clc1ccc(Nc2nc(Cl)nc(Nc3ccc(Cl)cc3)n2)cc1
CC(C)C(C#N)(CCN(C)Cc1ccccc1)c1cccc2cccOc12,CC(C)C(C#N)(CCN(C)Cc1ccccc1)c1cccc2ccccc12
CC(C)C(C#N)(CC)N(C)Cc1ccccc1)c1Occc2ccccc12,CC(C)C(C#N)(CCN(C)Cc1ccccc1)c1cccc2ccccc12
CC(C)C(C#N)(CCN(C)Cc1ccccc1)c1cccc2ccccc,CC(C)C(C#N)(CCN(C)Cc1ccccc1)c1cccc2ccccc12
CCN(C)CCC(C#=N)c1cccc2ccccc12,CCN(C)CCC(C#N)c1cccc2ccccc12
CCN(C)CCC(C#N)c1cccc2ccccc,CCN(C)CCC(C#N)c1cccc2ccccc12
CCN(C)CCC(C#N)c1cccc2ccccc,CCN(C)CCC(C#N)c1cccc2ccccc12
CCN(SC)CCC(C#N)(c1cccc2ccccc12)C(C)C,CCN(CC)CCC(C#N)(c1cccc2ccccc12)C(C)C
CCN(CC)CCC(C#N)(c1cccc2cccc12)C(C)C,CCN(CC)CCC(C#N)(c1cccc2ccccc12)C(C)C
CCN(CC)CCC(C#N)(c1cccc2ccccc12)C(C),CCN(CC)CCC(C#N)(c1cccc2ccccc12)C(C)C
CCN(CC)CCC(C#N)ccccc2ccccc12,CCN(CC)CCC(C#N)c1cccc2ccccc12
CCN(CC)CCC(#N)c1cccc2ccccc12,CCN(CC)CCC(C#N)c1cccc2ccccc12
CCN(CC)CCC(C#N)c1ccccccccc212,CCN(CC)CCC(C#N)c1cccc2ccccc12
N#CC(CCc1CCOCC1)c1ccNc2ccccc12,N#CC(CCN1CCOCC1)c1cccc2ccccc12
N#CC(CCN1CCOCC1)c1cccc2ccccc,N#CC(CCN1CCOCC1)c1cccc2ccccc12
N#CC(CCN1CCOCC)11cccc2ccccc12,N#CC(CCN1CCOCC1)c1cccc2ccccc12
CC(C)C(C#N)(CCN1CCCCC1)c1cccc2ccccc,CC(C)C(C#N)(CCN1CCCCC1)c1cccc2ccccc12
CC(C)C(C#N)OCCN1CCCC)1Cc1cccc2ccccc12,CC(C)C(C#N)(CCN1CCCCC1)c1cccc2ccccc12
CC(C)C(C#N)(CCN1CCCCC1)cccccc2ccc1c12,CC(C)C(C#N)(CCN1CCCCC1)c1cccc2ccccc12
CN(C)CCC(C)(C#N)c1cccc2ccccc,CN(C)CCC(C)(C#N)c1cccc2ccccc12
CN()CCC(C)(C#N)c1c=cc2ccccc12,CN(C)CCC(C)(C#N)c1cccc2ccccc12
CN(C)CCClC(C)(C#N)c1cccc2ccccc12,CN(C)CCC(C)(C#N)c1cccc2ccccc12
COC(=O)CSCCCCCCC(C)=2,COC(=O)CCCCCCCC(C)=O
COC(=O)CCCCCCCC(C)=,COC(=O)CCCCCCCC(C)=O
COC(=O)CCCClCCCC(C)=O,COC(=O)CCCCCCCC(C)=O
C[N+](C)(C)CCOCC[N+](C)(C).[I-].[I-],C[N+](C)(C)CCOCC[N+](C)(C)C.[I-].[I-]
C[N+](C)(()CCOCC[N+](C)CC)C.[I-].[I-],C[N+](C)(C)CCOCC[N+](C)(C)C.[I-].[I-]
C[N+](C)(C)CCOCC[N+](C)(C)C.[I-].,C[N+](C)(C)CCOCC[N+](C)(C)C.[I-].[I-]
C[N+](C)(C)CCOCC[N+](C)(C),C[N+](C)(C)CCOCC[N+](C)(C)C
